timestamp,heart_rate,RR_intervals
1662648611000,104,
1662648612000,107,3.0
1662648613000,110,3.0
1662648616000,104,-6.0
1662648617000,101,-3.0
1662648624000,97,-4.0
1662648630000,101,4.0
1662648633000,104,3.0
1662648634000,108,4.0
1662648636000,111,3.0
1662648640000,107,-4.0
1662648641000,104,-3.0
1662648644000,101,-3.0
1662648646000,108,7.0
1662648647000,112,4.0
1662648648000,112,0.0
1662648649000,109,-3.0
1662648651000,106,-3.0
1662648653000,103,-3.0
1662648664000,100,-3.0
1662648666000,96,-4.0
1662648667000,93,-3.0
1662648668000,88,-5.0
1662648670000,91,3.0
1662648671000,95,4.0
1662648672000,99,4.0
1662648677000,102,3.0
1662648678000,105,3.0
1662648680000,110,5.0
1662648682000,105,-5.0
1662648684000,102,-3.0
1662648686000,98,-4.0
1662648706000,102,4.0
1662648708000,109,7.0
1662648718000,106,-3.0
1662648720000,100,-6.0
1662648722000,97,-3.0
1662648725000,100,3.0
1662648728000,93,-7.0
1662648730000,85,-8.0
1662648731000,85,0.0
1662648735000,91,6.0
1662648748000,94,3.0
1662648751000,97,3.0
1662648760000,92,-5.0
1662648767000,97,5.0
1662648768000,100,3.0
1662648769000,104,4.0
1662648771000,100,-4.0
1662648774000,106,6.0
1662648775000,109,3.0
1662648776000,109,0.0
1662648777000,106,-3.0
1662648778000,102,-4.0
1662648779000,99,-3.0
1662648783000,94,-5.0
1662648786000,91,-3.0
1662648787000,87,-4.0
1662648792000,90,3.0
1662648793000,94,4.0
1662648797000,97,3.0
1662648798000,102,5.0
1662648800000,108,6.0
1662648801000,108,0.0
1662648806000,111,3.0
1662648821000,108,-3.0
1662648823000,102,-6.0
1662648824000,97,-5.0
1662648825000,98,1.0
1662648830000,102,4.0
1662648833000,107,5.0
1662648835000,111,4.0
1662648836000,115,4.0
1662648848000,111,-4.0
1662648850000,104,-7.0
1662648853000,99,-5.0
1662648854000,96,-3.0
1662648855000,93,-3.0
1662648856000,89,-4.0
1662648857000,89,0.0
1662648860000,96,7.0
1662648862000,99,3.0
1662648863000,96,-3.0
1662648864000,93,-3.0
1662648865000,93,0.0
1662648871000,90,-3.0
1662648872000,87,-3.0
1662648873000,82,-5.0
1662648876000,85,3.0
1662648878000,90,5.0
1662648879000,90,0.0
1662648884000,94,4.0
1662648891000,91,-3.0
1662648892000,95,4.0
1662648894000,102,7.0
1662648895000,101,-1.0
1662648897000,97,-4.0
1662648899000,92,-5.0
1662648901000,88,-4.0
1662648907000,92,4.0
1662648908000,96,4.0
1662648909000,102,6.0
1662648916000,95,-7.0
1662648919000,99,4.0
1662648921000,102,3.0
1662648923000,105,3.0
1662648926000,101,-4.0
1662648932000,97,-4.0
1662648936000,93,-4.0
1662648938000,89,-4.0
1662648943000,94,5.0
1662648944000,94,0.0
1662648949000,98,4.0
1662648950000,101,3.0
1662648952000,104,3.0
1662648972000,97,-7.0
1662648973000,94,-3.0
1662648975000,89,-5.0
1662648977000,85,-4.0
1662648979000,81,-4.0
1662648981000,78,-3.0
1662648982000,74,-4.0
1662648984000,70,-4.0
1662648990000,75,5.0
1662648991000,78,3.0
1662648992000,78,0.0
1662648996000,81,3.0
1662648999000,73,-8.0
1662649000000,70,-3.0
1662649002000,66,-4.0
1662649017000,71,5.0
1662649018000,71,0.0
1662649021000,68,-3.0
1662649024000,65,-3.0
1662649034000,68,3.0
1662649039000,65,-3.0
1662649041000,68,3.0
1662649046000,65,-3.0
1662649048000,61,-4.0
1662649051000,64,3.0
1662649059000,71,7.0
1662649061000,76,5.0
1662649062000,79,3.0
1662649066000,82,3.0
1662649067000,87,5.0
1662649068000,92,5.0
1662649069000,97,5.0
1662649071000,105,8.0
1662649073000,112,7.0
1662649074000,112,0.0
1662649075000,109,-3.0
1662649076000,104,-5.0
1662649077000,102,-2.0
1662649085000,99,-3.0
1662649088000,105,6.0
1662649090000,100,-5.0
1662649091000,97,-3.0
1662649092000,97,0.0
1662649094000,102,5.0
1662649095000,106,4.0
1662649096000,105,-1.0
1662649097000,102,-3.0
1662649098000,98,-4.0
1662649099000,95,-3.0
1662649100000,91,-4.0
1662649103000,86,-5.0
1662649105000,83,-3.0
1662649108000,86,3.0
1662649110000,83,-3.0
1662649112000,88,5.0
1662649113000,91,3.0
1662649116000,96,5.0
1662649118000,99,3.0
1662649119000,102,3.0
1662649121000,106,4.0
1662649123000,109,3.0
1662649125000,103,-6.0
1662649128000,98,-5.0
1662649131000,95,-3.0
1662649132000,99,4.0
1662649136000,96,-3.0
1662649137000,90,-6.0
1662649139000,85,-5.0
1662649140000,85,0.0
1662649141000,88,3.0
1662649149000,92,4.0
1662649150000,95,3.0
1662649155000,99,4.0
1662649156000,102,3.0
1662649161000,96,-6.0
1662649162000,92,-4.0
1662649164000,89,-3.0
1662649165000,92,3.0
1662649166000,95,3.0
1662649168000,99,4.0
1662649195000,93,-6.0
1662649197000,88,-5.0
1662649202000,84,-4.0
1662649203000,81,-3.0
1662649204000,78,-3.0
1662649207000,75,-3.0
1662649209000,67,-8.0
1662649214000,64,-3.0
1662649221000,71,7.0
1662649223000,74,3.0
1662649224000,78,4.0
1662649226000,84,6.0
1662649227000,87,3.0
1662649228000,91,4.0
1662649230000,97,6.0
1662649231000,101,4.0
1662649232000,104,3.0
1662649233000,107,3.0
1662649234000,111,4.0
1662649235000,111,0.0
1662649236000,107,-4.0
1662649240000,108,1.0
1662649243000,102,-6.0
1662649244000,102,0.0
1662649252000,99,-3.0
1662649258000,96,-3.0
1662649260000,99,3.0
1662649261000,102,3.0
1662649262000,105,3.0
1662649264000,102,-3.0
1662649273000,105,3.0
1662649276000,100,-5.0
1662649277000,96,-4.0
1662649278000,92,-4.0
1662649283000,88,-4.0
1662649285000,91,3.0
1662649286000,87,-4.0
1662649291000,81,-6.0
1662649298000,84,3.0
1662649300000,87,3.0
1662649305000,92,5.0
1662649308000,95,3.0
1662649317000,92,-3.0
1662649321000,89,-3.0
1662649328000,85,-4.0
1662649330000,89,4.0
1662649332000,94,5.0
1662649336000,91,-3.0
1662649338000,85,-6.0
1662649339000,85,0.0
1662649355000,90,5.0
1662649356000,96,6.0
1662649357000,100,4.0
1662649361000,97,-3.0
1662649362000,94,-3.0
1662649370000,71,-23.0
1662649371000,71,0.0
1662649378000,76,5.0
1662649380000,82,6.0
1662649381000,85,3.0
1662649383000,90,5.0
1662649384000,94,4.0
1662649386000,100,6.0
1662649387000,106,6.0
1662649388000,110,4.0
1662649391000,106,-4.0
1662649392000,102,-4.0
1662649394000,96,-6.0
1662649408000,91,-5.0
1662649410000,85,-6.0
1662649412000,81,-4.0
1662649415000,77,-4.0
1662649418000,72,-5.0
1662649419000,68,-4.0
1662649420000,68,0.0
1662649425000,76,8.0
1662649427000,81,5.0
1662649428000,81,0.0
1662649433000,77,-4.0
1662649436000,74,-3.0
1662649438000,68,-6.0
1662649439000,65,-3.0
1662649452000,69,4.0
1662649453000,69,0.0
1662649454000,66,-3.0
1662649456000,63,-3.0
1662649460000,66,3.0
1662649462000,74,8.0
1662649463000,77,3.0
1662649465000,73,-4.0
1662649467000,70,-3.0
1662649471000,73,3.0
1662649478000,76,3.0
1662649483000,72,-4.0
1662649485000,68,-4.0
1662649487000,65,-3.0
1662649497000,72,7.0
1662649499000,76,4.0
1662649502000,73,-3.0
1662649510000,69,-4.0
1662649513000,66,-3.0
1662649517000,70,4.0
1662649518000,73,3.0
1662649522000,69,-4.0
1662649530000,66,-3.0
1662649536000,69,3.0
1662649540000,65,-4.0
1662649546000,68,3.0
1662649548000,72,4.0
1662649549000,75,3.0
1662649554000,78,3.0
1662649558000,73,-5.0
1662649559000,70,-3.0
1662649561000,66,-4.0
1662649565000,69,3.0
1662649569000,72,3.0
1662649570000,76,4.0
1662649571000,76,0.0
1662649576000,73,-3.0
1662649580000,70,-3.0
1662649584000,67,-3.0
1662649586000,70,3.0
1662649592000,67,-3.0
1662649604000,64,-3.0
1662649608000,67,3.0
1662649619000,73,6.0
1662649621000,80,7.0
1662649625000,75,-5.0
1662649628000,72,-3.0
1662649638000,69,-3.0
1662649641000,72,3.0
1662649644000,76,4.0
1662649646000,80,4.0
1662649649000,77,-3.0
1662649652000,71,-6.0
1662649653000,71,0.0
1662649660000,67,-4.0
1662649665000,73,6.0
1662649667000,77,4.0
1662649672000,71,-6.0
1662649678000,67,-4.0
1662649684000,64,-3.0
1662649686000,67,3.0
1662649688000,71,4.0
1662649690000,76,5.0
1662649694000,70,-6.0
1662649705000,67,-3.0
1662649711000,70,3.0
1662649720000,67,-3.0
1662649723000,70,3.0
1662649727000,67,-3.0
1662649731000,70,3.0
1662649735000,73,3.0
1662649736000,70,-3.0
1662649738000,67,-3.0
1662649740000,70,3.0
1662649742000,73,3.0
1662649744000,70,-3.0
1662649765000,67,-3.0
1662649768000,71,4.0
1662649770000,75,4.0
1662649773000,71,-4.0
1662649775000,68,-3.0
1662649777000,65,-3.0
1662649782000,69,4.0
1662649784000,73,4.0
1662649801000,69,-4.0
1662649817000,74,5.0
1662649818000,78,4.0
1662649824000,85,7.0
1662649827000,81,-4.0
1662649830000,77,-4.0
1662649835000,73,-4.0
1662649850000,70,-3.0
1662649853000,74,4.0
1662649865000,71,-3.0
1662649867000,68,-3.0
1662649869000,72,4.0
1662649871000,75,3.0
1662649875000,72,-3.0
1662649876000,72,0.0
1662649881000,69,-3.0
1662649884000,72,3.0
1662649886000,75,3.0
1662649889000,71,-4.0
1662649902000,76,5.0
1662649906000,70,-6.0
1662649907000,70,0.0
1662649923000,73,3.0
1662649925000,79,6.0
1662649926000,78,-1.0
1662649928000,73,-5.0
1662649930000,70,-3.0
1662649940000,73,3.0
1662649946000,76,3.0
1662649955000,73,-3.0
1662649959000,78,5.0
1662649960000,84,6.0
1662649961000,89,5.0
1662649962000,92,3.0
1662649963000,97,5.0
1662650057000,97,0.0
